"usstate","local_year","local_month","comaxvalue","rank"
"Arizona",2003,3,0.889411764705882,7
"Massachusetts",2003,3,0.870967741935484,8
"California",2003,3,0.815707434052757,9
"New York",2003,3,0.805376344086022,10
"Florida",2003,3,0.725806451612903,11
"Illinois",2003,3,0.653125,12
"Colorado",2003,3,0.642307692307692,13
"Pennsylvania",2003,3,0.634883720930233,14
"Texas",2003,3,0.626126126126126,15
"North Carolina",2003,3,0.5,16
"Michigan",2003,3,0.35,17
"Kansas",2003,3,0.320833333333333,18
"South Carolina",2003,3,0.319354838709677,19
"Kentucky",2003,3,0.309677419354839,20
"New Hampshire",2003,3,0.3,21
"Oklahoma",2003,3,0.1125,22
"Nevada",2003,3,0,23
"Tennessee",2003,4,1,1
"Louisiana",2003,4,0.96,2
"District Of Columbia",2003,4,0.943333333333333,3
"Illinois",2003,4,0.864912280701755,4
"New Jersey",2003,4,0.792682926829268,5
"North Carolina",2003,4,0.766666666666667,6
"Missouri",2003,4,0.731666666666667,7
"Arizona",2003,4,0.718032786885246,8
"Massachusetts",2003,4,0.683333333333333,9
"Indiana",2003,4,0.670370370370371,10
"New York",2003,4,0.588607594936709,11
"California",2003,4,0.578109452736319,12
"Colorado",2003,4,0.56875,13
"Michigan",2003,4,0.568333333333333,14
"Texas",2003,4,0.559375,15
"Florida",2003,4,0.47,16
"New Hampshire",2003,4,0.4625,17
"Pennsylvania",2003,4,0.349278846153846,18
"South Carolina",2003,4,0.336666666666667,19
"Kentucky",2003,4,0.288333333333333,20
"Kansas",2003,4,0.143478260869565,21
"Oklahoma",2003,4,0.08,22
"Nevada",2003,4,0.01,23
"New York",2003,5,0.883582089552239,1
"Indiana",2003,5,0.828571428571428,2
"District Of Columbia",2003,5,0.821428571428572,3
"Massachusetts",2003,5,0.816129032258064,4
"Illinois",2003,5,0.812903225806452,5
"New Jersey",2003,5,0.808064516129032,6
"Missouri",2003,5,0.732258064516129,7
"Arizona",2003,5,0.696774193548387,8
"North Carolina",2003,5,0.597058823529412,9
"California",2003,5,0.591298865069357,10
"Texas",2003,5,0.56551724137931,11
"Michigan",2003,5,0.561666666666666,12
"Louisiana",2003,5,0.541935483870968,13
"Colorado",2003,5,0.519354838709677,14
"New Hampshire",2003,5,0.516129032258065,15
"Florida",2003,5,0.341935483870968,16
"South Carolina",2003,5,0.3375,17
"Pennsylvania",2003,5,0.327212389380531,18
"Kentucky",2003,5,0.174193548387097,19
"Kansas",2003,5,0.154166666666667,20
"Oklahoma",2003,5,0.1,21
"Nevada",2003,5,0,22
"Massachusetts",2003,6,0.883333333333333,1
"New York",2003,6,0.822784810126582,2
"New Jersey",2003,6,0.821428571428572,3
"District Of Columbia",2003,6,0.793333333333333,4
"Missouri",2003,6,0.78,5
"Illinois",2003,6,0.7,6
"Louisiana",2003,6,0.7,6
"North Carolina",2003,6,0.689887640449438,8
"Michigan",2003,6,0.676666666666667,9
"Indiana",2003,6,0.626666666666667,10
"Arizona",2003,6,0.605,11
"Texas",2003,6,0.472033898305085,12
"California",2003,6,0.469346049046322,13
"Florida",2003,6,0.46,14
"Colorado",2003,6,0.441176470588235,15
"New Hampshire",2003,6,0.366666666666667,16
"Pennsylvania",2003,6,0.362053571428572,17
"Kansas",2003,6,0.278333333333333,18
"Kentucky",2003,6,0.175,19
"South Carolina",2003,6,0.15,20
"Oklahoma",2003,6,0.0911764705882352,21
"Nevada",2003,6,0,22
"District Of Columbia",2003,7,1.06129032258064,1
"Louisiana",2003,7,0.732258064516129,2
"Colorado",2003,7,0.717857142857143,3
"Missouri",2003,7,0.690322580645161,4
"Michigan",2003,7,0.687096774193548,5
"Massachusetts",2003,7,0.680645161290323,6
"New York",2003,7,0.658620689655172,7
"Illinois",2003,7,0.614754098360656,8
"New Jersey",2003,7,0.603225806451613,9
"California",2003,7,0.549362244897961,10
"North Carolina",2003,7,0.532258064516129,11
"Texas",2003,7,0.529166666666667,12
"Arizona",2003,7,0.514516129032258,13
"Florida",2003,7,0.493548387096774,14
"Indiana",2003,7,0.458064516129032,15
"Kansas",2003,7,0.406451612903226,16
"New Hampshire",2003,7,0.341935483870968,17
"Kentucky",2003,7,0.3,18
"Pennsylvania",2003,7,0.291903719912473,19
"South Carolina",2003,7,0.19375,20
"Oklahoma",2003,7,0.130952380952381,21
"District Of Columbia",2003,8,1.08064516129032,1
"Louisiana",2003,8,0.789655172413793,2
"Missouri",2003,8,0.761290322580645,3
"New Jersey",2003,8,0.719354838709677,4
"Massachusetts",2003,8,0.716129032258064,5
"New Hampshire",2003,8,0.674193548387097,6
"Kansas",2003,8,0.670967741935484,7
"Illinois",2003,8,0.661290322580645,8
"Colorado",2003,8,0.657692307692308,9
"North Carolina",2003,8,0.63010752688172,10
"Michigan",2003,8,0.612765957446808,11
"New York",2003,8,0.584848484848485,12
"California",2003,8,0.566756393001347,13
"Texas",2003,8,0.520661157024793,14
"Indiana",2003,8,0.448387096774194,15
"Arizona",2003,8,0.429032258064516,16
"Florida",2003,8,0.409677419354839,17
"Pennsylvania",2003,8,0.366594360086768,18
"Oklahoma",2003,8,0.109090909090909,19
"District Of Columbia",2003,9,1.36206896551724,1
"Louisiana",2003,9,0.866666666666667,2
"Missouri",2003,9,0.84,3
"New Jersey",2003,9,0.809090909090909,4
"Massachusetts",2003,9,0.773333333333333,5
"Illinois",2003,9,0.745,6
"Colorado",2003,9,0.73448275862069,7
"New York",2003,9,0.655405405405406,8
"California",2003,9,0.64928774928775,9
"Michigan",2003,9,0.611111111111111,10
"Indiana",2003,9,0.61,11
"Texas",2003,9,0.605982905982906,12
"North Carolina",2003,9,0.567142857142857,13
"Arizona",2003,9,0.523333333333333,14
"Kansas",2003,9,0.493333333333333,15
"Florida",2003,9,0.423333333333334,16
"Pennsylvania",2003,9,0.400228832951945,17
"New Hampshire",2003,9,0.361538461538462,18
"Oklahoma",2003,9,0.06,19
"District Of Columbia",2003,10,1.40645161290323,1
"Arizona",2003,10,1.25573770491803,2
"Louisiana",2003,10,1.18709677419355,3
"Illinois",2003,10,1.15,4
"Missouri",2003,10,1.10806451612903,5
"California",2003,10,1.06114130434783,6
"Colorado",2003,10,1.03461538461538,7
"North Carolina",2003,10,0.987096774193548,8
"Texas",2003,10,0.821186440677966,9
"Massachusetts",2003,10,0.819354838709678,10
"New York",2003,10,0.805376344086022,11
"Florida",2003,10,0.587096774193548,12
"Pennsylvania",2003,10,0.526579520697168,13
"Kansas",2003,10,0.223404255319149,14
"Oklahoma",2003,10,0.0631578947368421,15
"District Of Columbia",2003,11,1.73,1
"Arizona",2003,11,1.41168831168831,2
"Pennsylvania",2003,11,1.23333333333333,3
"Massachusetts",2003,11,1.19666666666667,4
"Colorado",2003,11,1.15769230769231,5
"California",2003,11,1.11578212290503,6
"New York",2003,11,1.03888888888889,7
"Texas",2003,11,0.946153846153846,8
"Louisiana",2003,11,0.886666666666667,9
"Illinois",2003,11,0.83,10
"Florida",2003,11,0.546666666666667,11
"Kansas",2003,11,0.525,12
"Oklahoma",2003,11,0.1,13
"Colorado",2003,12,1.78214285714286,1
"Arizona",2003,12,1.6494623655914,2
"California",2003,12,1.35946666666667,3
"Louisiana",2003,12,1.17741935483871,4
"District Of Columbia",2003,12,1.14516129032258,5
"Texas",2003,12,1.1070796460177,6
"Massachusetts",2003,12,0.951612903225806,7
"Florida",2003,12,0.816129032258065,8
"Pennsylvania",2003,12,0.77741935483871,9
"Kansas",2003,12,0.650000000000001,10
"New York",2003,12,0.638202247191011,11
"Illinois",2003,12,0.519354838709677,12
"Colorado",2004,1,1.40645161290323,1
"Arizona",2004,1,1.32258064516129,2
"California",2004,1,1.2772027972028,3
"Louisiana",2004,1,1.15483870967742,4
"Pennsylvania",2004,1,0.842307692307692,5
"Florida",2004,1,0.812903225806452,6
"District Of Columbia",2004,1,0.787096774193548,7
"Texas",2004,1,0.730645161290323,8
"New Jersey",2004,1,0.668,9
"Illinois",2004,1,0.558064516129032,10
"New York",2004,1,0.552439024390244,11
"Kansas",2004,1,0.535483870967742,12
"Massachusetts",2004,1,0.414814814814815,13
"District Of Columbia",2004,2,1.4,1
"Arizona",2004,2,1.08850574712644,2
"New Jersey",2004,2,1.015,3
"Colorado",2004,2,1.00344827586207,4
"California",2004,2,0.978962962962962,5
"Pennsylvania",2004,2,0.944827586206896,6
"Florida",2004,2,0.817241379310345,7
"Illinois",2004,2,0.717241379310345,8
"Louisiana",2004,2,0.66551724137931,9
"Texas",2004,2,0.65,10
"New York",2004,2,0.633333333333334,11
"Kansas",2004,2,0.474545454545455,12
"Massachusetts",2004,2,0.393103448275862,13
"Oklahoma",2004,2,0.05,14
"District Of Columbia",2004,3,0.970967741935484,1
"Illinois",2004,3,0.9,2
"Florida",2004,3,0.870967741935484,3
"Arizona",2004,3,0.857317073170732,4
"California",2004,3,0.830559540889526,5
"Louisiana",2004,3,0.806451612903226,6
"Colorado",2004,3,0.726315789473684,7
"New Jersey",2004,3,0.680645161290323,8
"Pennsylvania",2004,3,0.646666666666667,9
"Kansas",2004,3,0.556451612903226,10
"Texas",2004,3,0.554471544715447,11
"New York",2004,3,0.552222222222222,12
"Indiana",2004,3,0.5,13
"North Carolina",2004,3,0.5,13
"Massachusetts",2004,3,0.461290322580645,15
"Missouri",2004,3,0.45,16
"Michigan",2004,3,0.35,17
"Oklahoma",2004,3,0.138356164383562,18
"New Hampshire",2004,3,0.1,19
"Illinois",2004,4,0.955,1
"District Of Columbia",2004,4,0.733333333333333,2
"Missouri",2004,4,0.72,3
"Florida",2004,4,0.71,4
"North Carolina",2004,4,0.683333333333333,5
"Kansas",2004,4,0.635,6
"Arizona",2004,4,0.628846153846154,7
"Colorado",2004,4,0.628571428571429,8
"California",2004,4,0.623847376788554,9
"Indiana",2004,4,0.61,10
"Louisiana",2004,4,0.59,11
"New Jersey",2004,4,0.58,12
"New York",2004,4,0.578409090909091,13
"Michigan",2004,4,0.528333333333333,14
"Pennsylvania",2004,4,0.483370786516854,15
"Texas",2004,4,0.478571428571429,16
"Massachusetts",2004,4,0.256666666666667,17
"New Hampshire",2004,4,0.116666666666667,18
"Oklahoma",2004,4,0.0545454545454546,19
"Illinois",2004,5,0.70655737704918,1
"Indiana",2004,5,0.623529411764706,2
"New York",2004,5,0.608695652173913,3
"Arizona",2004,5,0.593548387096774,4
"North Carolina",2004,5,0.585714285714286,5
"Colorado",2004,5,0.570967741935484,6
"California",2004,5,0.561595273264402,7
"District Of Columbia",2004,5,0.548387096774194,8
"New Jersey",2004,5,0.541935483870968,9
"Missouri",2004,5,0.540322580645161,10
"Florida",2004,5,0.47741935483871,11
"Michigan",2004,5,0.474193548387097,12
"Louisiana",2004,5,0.464516129032258,13
"Pennsylvania",2004,5,0.423913043478261,14
"Texas",2004,5,0.38655462184874,15
"Massachusetts",2004,5,0.374193548387097,16
"Kansas",2004,5,0.338709677419355,17
"New Hampshire",2004,5,0.332258064516129,18
"Oklahoma",2004,5,0.0236559139784946,19
"Louisiana",2004,6,0.773333333333333,1
"Illinois",2004,6,0.708333333333333,2
"Indiana",2004,6,0.656666666666667,3
"Colorado",2004,6,0.604545454545454,4
"District Of Columbia",2004,6,0.6,5
"New Jersey",2004,6,0.6,6
"Florida",2004,6,0.566666666666667,7
"New York",2004,6,0.540909090909091,8
"Arizona",2004,6,0.54,9
"Missouri",2004,6,0.528333333333333,10
"Michigan",2004,6,0.515,11
"North Carolina",2004,6,0.492,12
"California",2004,6,0.452569750367108,13
"Pennsylvania",2004,6,0.394196428571429,14
"Kansas",2004,6,0.368421052631579,15
"New Hampshire",2004,6,0.366666666666667,16
"Texas",2004,6,0.360833333333333,17
"Massachusetts",2004,6,0.246666666666667,18
"Oklahoma",2004,6,0.0238095238095238,19
"Indiana",2004,7,0.825,1
"Missouri",2004,7,0.74516129032258,2
"District Of Columbia",2004,7,0.73,3
"Illinois",2004,7,0.680645161290322,4
"Louisiana",2004,7,0.645161290322581,5
"New Jersey",2004,7,0.625806451612903,6
"Colorado",2004,7,0.612903225806452,7
"North Carolina",2004,7,0.543010752688172,8
"Michigan",2004,7,0.525862068965517,9
"New York",2004,7,0.516483516483517,10
"Kansas",2004,7,0.492,11
"Arizona",2004,7,0.419672131147541,12
"California",2004,7,0.419099590723056,13
"Florida",2004,7,0.412903225806452,14
"Texas",2004,7,0.401652892561983,15
"New Hampshire",2004,7,0.390322580645161,16
"Pennsylvania",2004,7,0.350446428571429,17
"Massachusetts",2004,7,0.22258064516129,18
"Oklahoma",2004,7,0.0380952380952381,19
"Colorado",2004,8,0.896774193548387,1
"Indiana",2004,8,0.837037037037037,2
"Illinois",2004,8,0.811290322580645,3
"District Of Columbia",2004,8,0.796774193548387,4
"Missouri",2004,8,0.753225806451613,5
"Louisiana",2004,8,0.735483870967742,6
"Michigan",2004,8,0.638983050847457,7
"New York",2004,8,0.545054945054945,8
"New Jersey",2004,8,0.541935483870968,9
"Kansas",2004,8,0.535416666666667,10
"North Carolina",2004,8,0.512087912087912,11
"Arizona",2004,8,0.491935483870968,12
"New Hampshire",2004,8,0.435483870967742,13
"California",2004,8,0.423066485753053,14
"Pennsylvania",2004,8,0.417180616740088,15
"Texas",2004,8,0.411475409836065,16
"Florida",2004,8,0.251724137931034,17
"Massachusetts",2004,8,0.0870967741935484,18
"Oklahoma",2004,8,0.0350649350649351,19
"Missouri",2004,9,1.05166666666667,1
"Illinois",2004,9,0.944642857142857,2
"Colorado",2004,9,0.920689655172414,3
"District Of Columbia",2004,9,0.917241379310345,4
"Louisiana",2004,9,0.876666666666667,5
"Indiana",2004,9,0.846666666666667,6
"Arizona",2004,9,0.710843373493976,7
"Michigan",2004,9,0.707142857142857,8
"Kansas",2004,9,0.703333333333333,9
"New York",2004,9,0.631111111111111,10
"New Jersey",2004,9,0.62,11
"California",2004,9,0.610684931506849,12
"North Carolina",2004,9,0.489583333333333,13
"Texas",2004,9,0.489523809523809,14
"Pennsylvania",2004,9,0.47085201793722,15
"New Hampshire",2004,9,0.47,16
"Florida",2004,9,0.396153846153846,17
"Massachusetts",2004,9,0.256666666666667,18
"Oklahoma",2004,9,0.0417910447761194,19
"District Of Columbia",2004,10,1.18709677419355,1
"Colorado",2004,10,1.01935483870968,2
"Illinois",2004,10,0.97741935483871,3
"Arizona",2004,10,0.887096774193548,4
"North Carolina",2004,10,0.82258064516129,5
"Missouri",2004,10,0.808064516129032,6
"New Jersey",2004,10,0.758064516129032,7
"California",2004,10,0.731550802139037,8
"Louisiana",2004,10,0.670967741935484,9
"New York",2004,10,0.669565217391304,10
"Florida",2004,10,0.6,11
"Texas",2004,10,0.554867256637168,12
"Pennsylvania",2004,10,0.516556291390728,13
"Kansas",2004,10,0.430952380952381,14
"Oklahoma",2004,10,0.0290322580645161,15
"District Of Columbia",2004,11,1.20666666666667,1
"Pennsylvania",2004,11,1.14,2
"Colorado",2004,11,1.11,3
"New Jersey",2004,11,1.09,4
"California",2004,11,1.00735930735931,5
"Arizona",2004,11,1.00224719101124,6
"Texas",2004,11,0.764948453608247,7
"New York",2004,11,0.735714285714286,8
"Massachusetts",2004,11,0.728571428571429,9
"Illinois",2004,11,0.696666666666667,10
"Florida",2004,11,0.683333333333333,11
"Kansas",2004,11,0.67719298245614,12
"Louisiana",2004,11,0.62,13
"Oklahoma",2004,11,0.0393939393939394,14
"Colorado",2004,12,1.4258064516129,1
"Arizona",2004,12,1.35217391304348,2
"District Of Columbia",2004,12,1.28387096774194,3
"California",2004,12,1.14772727272727,4
"Pennsylvania",2004,12,1.0741935483871,5
"Florida",2004,12,1,6
"Illinois",2004,12,0.873333333333333,7
"Texas",2004,12,0.857142857142857,8
"New Jersey",2004,12,0.851724137931034,9
"Kansas",2004,12,0.806451612903226,10
"Massachusetts",2004,12,0.741935483870968,11
"New York",2004,12,0.705376344086022,12
"Louisiana",2004,12,0.653333333333333,13
"Oklahoma",2004,12,0,14
"Arizona",2005,1,1.13655913978495,1
"District Of Columbia",2005,1,1.1,2
"Colorado",2005,1,1.05806451612903,3
"California",2005,1,0.903576158940397,4
"Illinois",2005,1,0.841935483870968,5
"New Jersey",2005,1,0.783333333333334,6
"Pennsylvania",2005,1,0.781818181818182,7
"Kansas",2005,1,0.762903225806452,8
"Massachusetts",2005,1,0.748387096774194,9
"Florida",2005,1,0.696774193548387,10
"Texas",2005,1,0.647933884297521,11
"New York",2005,1,0.59873417721519,12
"Louisiana",2005,1,0.273333333333333,13
"District Of Columbia",2005,2,1.35357142857143,1
"Massachusetts",2005,2,0.996428571428571,2
"Colorado",2005,2,0.990909090909091,3
"Pennsylvania",2005,2,0.86,4
"California",2005,2,0.762936046511628,5
"Illinois",2005,2,0.757142857142857,6
"New Jersey",2005,2,0.755555555555556,7
"Arizona",2005,2,0.729761904761905,8
"New York",2005,2,0.698412698412698,9
"Florida",2005,2,0.517857142857143,10
"Texas",2005,2,0.481553398058252,11
"Louisiana",2005,2,0.442857142857143,12
"Kansas",2005,2,0.394339622641509,13
"Oklahoma",2005,2,0.0862068965517241,14
"District Of Columbia",2005,3,1.05806451612903,1
"North Carolina",2005,3,0.9,2
"Arizona",2005,3,0.774380165289256,3
"Illinois",2005,3,0.7625,4
"Florida",2005,3,0.738709677419355,5
"Colorado",2005,3,0.72,6
"Louisiana",2005,3,0.648387096774194,7
"California",2005,3,0.644277929155314,8
"New Jersey",2005,3,0.620689655172414,9
"Indiana",2005,3,0.6,10
"Pennsylvania",2005,3,0.557142857142857,11
"New York",2005,3,0.548888888888889,12
"Massachusetts",2005,3,0.538709677419355,13
"New Hampshire",2005,3,0.5,14
"Missouri",2005,3,0.45,15
"Kansas",2005,3,0.374193548387097,16
"Texas",2005,3,0.36,17
"Michigan",2005,3,0.35,18
"Oklahoma",2005,3,0.0870967741935484,19
"District Of Columbia",2005,4,1.31333333333333,1
"Arizona",2005,4,0.95702479338843,2
"North Carolina",2005,4,0.696666666666667,3
"Illinois",2005,4,0.67,4
"Colorado",2005,4,0.66551724137931,5
"Indiana",2005,4,0.613333333333333,6
"California",2005,4,0.569135802469136,7
"New Jersey",2005,4,0.557142857142857,8
"Florida",2005,4,0.527586206896552,9
"Missouri",2005,4,0.508333333333333,10
"New Hampshire",2005,4,0.493333333333333,11
"New York",2005,4,0.49,12
"Michigan",2005,4,0.456666666666667,13
"Kansas",2005,4,0.411666666666667,14
"Texas",2005,4,0.395614035087719,15
"Massachusetts",2005,4,0.383333333333333,16
"Pennsylvania",2005,4,0.34235807860262,17
"Louisiana",2005,4,0.326666666666667,18
"Oklahoma",2005,4,0.0633333333333334,19
"District Of Columbia",2005,5,1.15483870967742,1
"Arizona",2005,5,0.843801652892562,2
"Colorado",2005,5,0.616129032258064,3
"Indiana",2005,5,0.612903225806452,4
"Illinois",2005,5,0.601694915254237,5
"North Carolina",2005,5,0.561290322580645,6
"Florida",2005,5,0.554838709677419,7
"Louisiana",2005,5,0.509677419354839,8
"New Hampshire",2005,5,0.509677419354839,8
"Kansas",2005,5,0.498181818181818,10
"Michigan",2005,5,0.492857142857143,11
"New York",2005,5,0.473118279569892,12
"New Jersey",2005,5,0.451612903225806,13
"California",2005,5,0.436988110964333,14
"Missouri",2005,5,0.424193548387097,15
"Texas",2005,5,0.408196721311475,16
"Pennsylvania",2005,5,0.277892561983471,17
"Massachusetts",2005,5,0.212903225806452,18
"Oklahoma",2005,5,0.0383333333333333,19
"Florida",2005,6,0.9,1
"District Of Columbia",2005,6,0.851724137931034,2
"Louisiana",2005,6,0.811111111111111,3
"Kansas",2005,6,0.689473684210526,4
"New Hampshire",2005,6,0.666666666666667,5
"Arizona",2005,6,0.645833333333333,6
"North Carolina",2005,6,0.616666666666667,7
"Colorado",2005,6,0.6125,8
"Michigan",2005,6,0.545161290322581,9
"New York",2005,6,0.494444444444445,10
"Indiana",2005,6,0.483333333333333,11
"New Jersey",2005,6,0.483333333333333,12
"Missouri",2005,6,0.476666666666667,13
"Illinois",2005,6,0.47,14
"California",2005,6,0.375994318181818,15
"Texas",2005,6,0.328571428571429,16
"Pennsylvania",2005,6,0.268510638297872,17
"Massachusetts",2005,6,0.11,18
"Oklahoma",2005,6,0.04,19
"District Of Columbia",2005,7,1.16896551724138,1
"Colorado",2005,7,0.663333333333333,2
"Florida",2005,7,0.661290322580645,3
